lens_id,name,graphic_dia,per_package,price,review_cnt,bc,dia,per,url,product_image,demonstration_image
25,쿠퍼비전 프로클리어,0,30,24195,828,8.7,14.2,"[-0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0, -10.5, -11.0, -11.5, -12.0]",https://www.lensgogo.com/shop/proclear-1day/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/pro1day-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/89_5156355-510x255.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/89_3641440-510x255.jpg']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/proclear-1day.png']
26,알콘 후레쉬룩 일루미네이트 (리치 브라운),12.6,30,29693,1243,8.6,13.8,"[0.0, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/rich-brown-30/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/alconrichbrown-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/147_4328219-510x255.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/147_4328219.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Freshlook_Illuminate_Rich_Brown_4.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/img_illuminate2_1.jpg']"
27,바슈롬 레이셀 (크리스탈 브라운),12.9,30,27750,1220,8.6,14.2,"[0.0, -0.5, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/%eb%b0%94%ec%8a%88%eb%a1%ac-%eb%a0%88%ec%9d%b4%ec%85%80-%ed%81%ac%eb%a6%ac%ec%8a%a4%ed%83%88-%eb%b8%8c%eb%9d%bc%ec%9a%b4/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/09/359_shop1_557873.jpg'],"['https://i1319.photobucket.com/albums/t667/biancazen2/2017%2010/Key%20Visual%20for%20Lacelle%20Grace%20Daily_zpst1qk9wsp.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/06/Screen-Shot-2018-06-05-at-12.35.34.png']"
28,바슈롬 레이셀 (트윙클 브라운),12.9,30,27750,978,8.6,14.2,"[0.0, -0.5, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/%eb%b0%94%ec%8a%88%eb%a1%ac-%eb%a0%88%ec%9d%b4%ec%85%80-%ed%8a%b8%ec%9c%99%ed%81%b4-%eb%b8%8c%eb%9d%bc%ec%9a%b4/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/09/359_shop1_557873.jpg'],"['https://i1319.photobucket.com/albums/t667/biancazen2/2017%2010/Key%20Visual%20for%20Lacelle%20Grace%20Daily_zpst1qk9wsp.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/06/Screen-Shot-2018-06-05-at-12.35.34.png']"
29,에어옵틱스,0,6,28319,728,8.6,14.2,"[-1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/airpotix/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/optix-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/32_9712454-510x255.jpg']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/air-optix.png']
30,쿠퍼비전 클래리티,0,30,25844,676,8.6,14.2,"[-0.25, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/clarity-1day/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/clariti30-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/123_4787198.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/123_2928221-510x224.jpg']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/123_4787198-280x222-1.jpg']
31,바이오메딕스 원데이 (Extra/EV),0,30,17596,501,8.6,14.2,"[-0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/biomedic-1da-extraev/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/biomedics1day-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/43_7455852-510x255.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/43_4749933-510x255.jpg']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/biomedic.png']
32,에어옵틱스 하이드라 글라이드,0,6,32993,965,8.6,14.2,"[-0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/hydraglide/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/05/optixhydra-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/05/Screen-Shot-2018-05-21-at-15.09.51.png']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/05/22365631_1395889033842636_8459109519645348431_n.png']
33,알콘 나이트앤데이,0,3,40170,356,8.6,13.8,"[-0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/airoptix-nightandday-2/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/11/%EC%95%8C%EC%BD%98%EB%82%98%EC%9D%B4%ED%8A%B8%EC%95%A4%EB%8D%B0%EC%9D%B4.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/35_4500067-510x255.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/air-optix-nd.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/11/%EC%95%8C%EC%BD%98-%EB%82%98%EC%9D%B4%ED%8A%B8%EC%95%A4%EB%8D%B0%EC%9D%B4-3%EA%B0%9C-%EB%93%A4%EC%9D%B4.png']"
34,원데이 아큐브 디파인 Accent Style,12.5,30,27000,380,8.5,14.2,"[0.0, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0]",https://www.lensgogo.com/shop/%ec%95%84%ed%81%90%eb%b8%8c-%eb%94%94%ed%8c%8c%ec%9d%b8-%eb%b8%8c%eb%9d%bc%ec%9d%b4%ed%8a%b8-7%ea%b0%80%ec%a7%80%ec%83%89-30%ea%b0%9c-%eb%93%a4%ec%9d%b4-6%eb%b0%95%ec%8a%a4-%ea%b5%ac%eb%a7%a4/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/defineevent-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/bright-case.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/newDefine05.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/newDefine04-2.jpg']"
35,원데이 아큐브 디파인 Natural Shine,12.5,30,27000,380,8.5,14.2,"[0.0, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0]",https://www.lensgogo.com/shop/%ec%95%84%ed%81%90%eb%b8%8c-%eb%94%94%ed%8c%8c%ec%9d%b8-%eb%b8%8c%eb%9d%bc%ec%9d%b4%ed%8a%b8-7%ea%b0%80%ec%a7%80%ec%83%89-30%ea%b0%9c-%eb%93%a4%ec%9d%b4-6%eb%b0%95%ec%8a%a4-%ea%b5%ac%eb%a7%a4/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/defineevent-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/bright-case.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/newDefine05.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/newDefine04-2.jpg']"
36,원데이 아큐브 디파인 Radiant Bright,12.5,30,27000,380,8.5,14.2,"[0.0, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0]",https://www.lensgogo.com/shop/%ec%95%84%ed%81%90%eb%b8%8c-%eb%94%94%ed%8c%8c%ec%9d%b8-%eb%b8%8c%eb%9d%bc%ec%9d%b4%ed%8a%b8-7%ea%b0%80%ec%a7%80%ec%83%89-30%ea%b0%9c-%eb%93%a4%ec%9d%b4-6%eb%b0%95%ec%8a%a4-%ea%b5%ac%eb%a7%a4/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/defineevent-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/bright-case.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/newDefine05.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/newDefine04-2.jpg']"
37,원데이 아큐브 디파인 Radiant Charming,12.5,30,27000,380,8.5,14.2,"[0.0, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0]",https://www.lensgogo.com/shop/%ec%95%84%ed%81%90%eb%b8%8c-%eb%94%94%ed%8c%8c%ec%9d%b8-%eb%b8%8c%eb%9d%bc%ec%9d%b4%ed%8a%b8-7%ea%b0%80%ec%a7%80%ec%83%89-30%ea%b0%9c-%eb%93%a4%ec%9d%b4-6%eb%b0%95%ec%8a%a4-%ea%b5%ac%eb%a7%a4/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/defineevent-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/bright-case.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/newDefine05.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/newDefine04-2.jpg']"
38,원데이 아큐브 디파인 Radiant Chic,12.5,30,27000,380,8.5,14.2,"[0.0, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0]",https://www.lensgogo.com/shop/%ec%95%84%ed%81%90%eb%b8%8c-%eb%94%94%ed%8c%8c%ec%9d%b8-%eb%b8%8c%eb%9d%bc%ec%9d%b4%ed%8a%b8-7%ea%b0%80%ec%a7%80%ec%83%89-30%ea%b0%9c-%eb%93%a4%ec%9d%b4-6%eb%b0%95%ec%8a%a4-%ea%b5%ac%eb%a7%a4/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/defineevent-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/bright-case.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/newDefine05.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/newDefine04-2.jpg']"
39,원데이 아큐브 디파인 Radiant sweet,12.5,30,27000,380,8.5,14.2,"[0.0, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0]",https://www.lensgogo.com/shop/%ec%95%84%ed%81%90%eb%b8%8c-%eb%94%94%ed%8c%8c%ec%9d%b8-%eb%b8%8c%eb%9d%bc%ec%9d%b4%ed%8a%b8-7%ea%b0%80%ec%a7%80%ec%83%89-30%ea%b0%9c-%eb%93%a4%ec%9d%b4-6%eb%b0%95%ec%8a%a4-%ea%b5%ac%eb%a7%a4/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/defineevent-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/bright-case.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/newDefine05.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/newDefine04-2.jpg']"
40,원데이 아큐브 디파인 Vivid style,12.5,30,27000,380,8.5,14.2,"[0.0, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0]",https://www.lensgogo.com/shop/%ec%95%84%ed%81%90%eb%b8%8c-%eb%94%94%ed%8c%8c%ec%9d%b8-%eb%b8%8c%eb%9d%bc%ec%9d%b4%ed%8a%b8-7%ea%b0%80%ec%a7%80%ec%83%89-30%ea%b0%9c-%eb%93%a4%ec%9d%b4-6%eb%b0%95%ec%8a%a4-%ea%b5%ac%eb%a7%a4/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/defineevent-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/bright-case.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/newDefine05.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/07/newDefine04-2.jpg']"
41,바슈롬 바이오트루 원데이,0,90,79182,879,8.6,14.2,"[-1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0]",https://www.lensgogo.com/shop/%eb%b0%94%ec%8a%88%eb%a1%ac-%eb%b0%94%ec%9d%b4%ec%98%a4%ed%8a%b8%eb%a3%a8-%ec%9b%90%eb%8d%b0%ec%9d%b4-2/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/biotrue90-560280-510x255.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/48_4446752-510x255.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/%E3%85%A0%E3%85%91%E3%85%90%E3%85%85%E1%84%80%E1%85%A7%E1%86%AE.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/bio_oneday_banner01.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/bio_oneday_intro_01.png']"
42,알콘 후레쉬룩 일루미네이트 (라이트 브라운),12.8,30,29693,578,8.6,13.8,"[0.0, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/light-brown-30/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/alconlightbrown-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/148_5827059-510x255.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/148_5827059.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Freshlook_Illuminate_Rich_Brown_4.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/img_illuminate2_1.jpg']"
43,아큐브 오아시스 원데이,0,30,34000,1060,8.5,14.3,"[-0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0, -10.5, -11.0, -11.5, -12.0]",https://www.lensgogo.com/shop/%ec%95%84%ed%81%90%eb%b8%8c-%ec%98%a4%ec%95%84%ec%8b%9c%ec%8a%a4-%ec%9b%90%eb%8d%b0%ec%9d%b4/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/08/oasys30-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/122_2916181.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/new-oasys.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/08/17oasys_cnt01.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/17oasys_cnt01.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/17oasys_cnt02.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/17oasys_cnt04.png']"
44,알콘 후레쉬룩 일루미네이트 (블랙),12.6,30,29693,385,8.6,13.8,"[0.0, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/zet-black-30/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/alconjetblack-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/146_4790784-510x255.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/146_4790784.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Freshlook_Illuminate_Rich_Brown_4.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/img_illuminate2_1.jpg']"
45,쿠퍼비전 클래리티 난시렌즈,0,30,39591,580,8.6,14.3,"[0.0, -0.25, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0]",https://www.lensgogo.com/shop/%ed%81%b4%eb%9e%98%eb%a6%ac%ed%8b%b0-%ec%9b%90%eb%8d%b0%ec%9d%b4-%eb%82%9c%ec%8b%9c%ec%a0%84%ec%9a%a9%ed%86%a0%eb%a6%ad-30%ea%b0%9c-%eb%93%a4%ec%9d%b4/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/clarititoric-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/08/Clariti-510x510.jpg']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/08/clariti1day-toric-blister786-1311074-136.jpg']
46,바이오메딕스 난시렌즈,0,6,38491,823,8.7,14.5,"[6.0, 5.5, 5.0, 4.75, 4.5, 4.25, 4.0, 3.75, 3.5, 3.25, 3.0, 2.75, 2.5, 2.25, 2.0, 1.75, 1.5, 1.25, 1.0, 0.75, 0.5, 0.25, 0.0, -0.25, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0]",https://www.lensgogo.com/shop/%eb%b0%94%ec%9d%b4%ec%98%a4%eb%a9%94%eb%94%95%ec%8a%a4-%eb%82%9c%ec%8b%9c%ec%a0%84%ec%9a%a9%ed%86%a0%eb%a6%ad-6%ea%b0%9c-%eb%93%a4%ec%9d%b4/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/08/biomedicstoric-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/08/biomedics-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/11/biomedics_toric_2227_1.png']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/11/biomedics_toric_2227_1.png']
47,바슈롬 레이셀 (스파클링 블랙),12.9,30,27750,520,8.6,14.2,"[0.0, -0.5, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/%eb%b0%94%ec%8a%88%eb%a1%ac-%eb%a0%88%ec%9d%b4%ec%85%80-%ec%8a%a4%ed%8c%8c%ed%81%b4%eb%a7%81-%eb%b8%94%eb%9e%99/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/09/359_shop1_557873.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/06/Screen-Shot-2018-06-05-at-12.35.34.png', 'https://i1319.photobucket.com/albums/t667/biancazen2/2017%2010/Key%20Visual%20for%20Lacelle%20Grace%20Daily_zpst1qk9wsp.jpg']"
48,클라렌 수지그레이 수지렌즈,12.9,30,35192,653,8.6,14.2,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/%ed%81%b4%eb%9d%bc%eb%a0%8c-%ec%95%84%ec%9d%b4%eb%a6%ac%ec%8a%a4-suzy-gray-30%ea%b0%9c%eb%93%a4%ec%9d%b4/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/suzyg.jpg'],['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/Screen-Shot-2018-02-23-at-11.51.29.png']
49,바슈롬 레이셀 (쉬머링 골드),12.7,30,27750,610,8.6,14.2,"[0.0, -0.5, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/%eb%b0%94%ec%8a%88%eb%a1%ac-%eb%a0%88%ec%9d%b4%ec%85%80-%ec%89%ac%eb%a8%b8%eb%a7%81%ea%b3%a8%eb%93%9c/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/09/359_shop1_557873.jpg'],['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/09/Screen-Shot-2018-09-01-at-23.26.35.png']
50,포커스 데일리스 아쿠아,0,30,18146,304,8.6,13.8,"[-0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/%ed%8f%ac%ec%bb%a4%ec%8a%a4-%eb%8d%b0%ec%9d%bc%eb%a6%ac%ec%8a%a4-%ec%95%84%ec%bf%a0%ec%95%84-30%ea%b0%9c%eb%93%a4%ec%9d%b4/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/08/dailiesaqua-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/53_7687464-510x255.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/53_4892444-510x255.jpg']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/dailies-aqua.png']
51,바이오메딕스 원데이 엑스트라 난시렌즈,0,30,31000,383,8.7,14.5,"[0.0, -0.25, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0]",https://www.lensgogo.com/shop/biomedic-1day-toric/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/biomedics1daytoric-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/biomedics1dayextratoric-510x510.jpg']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/biomedics-one-day-extra-toric-blister786-131.jpg']
